id,name_zh,name_en,lat,lon,open_date,close_date,open_dates_raw,close_dates_raw
Q10890864,克利站,Keli Railway Station,46.50451,123.44442,,,,
Q10891141,兖州站,Yanzhou Railway Station,35.556388888,116.836111111,,,,
Q10891160,党家庄站,Dangjiazhuang Railway Station,36.579304,116.898624,,,,
Q10891285,內惟車站,Neiwei Station,22.6624025,120.2781175,2018-01-01,,2018-10-14,
Q11092375,望古車站,Wanggu Station,25.0344,121.764,1972-01-01,,1972-07-30,
Q11092409,望峰岗站,Wangfenggang Railway Station,32.6071006,116.9099157,1956-01-01,,1956-05-01,
Q11092483,望都站,Wangdu Railway Station,38.70722222,115.15777778,,,,
Q11092496,朝中站,Chaozhong Railway Station,50.915032,121.365435,,,,
Q11092524,朝天站,Chaotian Railway Station,32.7071,106.0688,,,,
Q11092623,朝阳村站,Chaoyangcun Railway Station,50.024012385,124.321459156,,,,
Q11092621,朝阳川站,Chaoyangchuan Railway Station,42.87305556,129.3625,,,,
Q11092880,木古站,Mugu Railway Station,22.67212,114.129,,,,
Q11092967,木履寮車站,Mujiliao Station,23.50438889,120.65952778,1912-01-01,,1912-10-01,
Q11093109,木竹河站,Muzhuhe Railway Station,28.638325,106.865044,,,,
Q11093187,木里图站,Mulitu Railway Station,43.47002,122.211744,,,,
Q11093425,本溪新城站,Benxixincheng Railway Station,41.47985833,123.67157222,2015-01-01,,2015-09-01,
Q11093430,本溪站,Benxi Railway Station,41.2956,123.758,1907-01-01,,1907-01-01,
Q11093428,本溪湖站,Benxihu Railway Station,41.327472,123.767556,1905-01-01,,1905-01-01,
Q11093548,朱亭站,Zhuting Railway Station,27.388519,113.0526,,,,
Q11093710,朱各庄站,Zhugezhuang Railway Station,39.743819444,118.803611111,1919-01-01,,1919-01-01,
Q11093745,朱圉乡站,Zhuyuxiang Railway Station,34.753905,105.220257,,,,
Q11093866,朱家埠站,Zhujiabu Railway Station,29.47519444,119.22547222,,,,
Q11093878,朱家窑站,Zhujiayao Station,36.496598,103.996271,,,,
Q11093972,朱店站,Zhudian Railway Station,30.53305556,115.12194444,,,,
Q11094167,朱日和站,Zhurihe Railway Station,42.39564,112.892445,,,,
Q11094241,朱杨溪站,Zhuyangxi Railway Station,29.064552,105.94753,,,,
Q11094990,朴口車站,Pukou Station,24.2745,120.748,1961-01-01,1991-01-01,1961-01-04,1991-09-01
Q10864814,七里营站,Qiliying Railway Station,35.21164167,113.78330556,,,,
Q10864838,七龙星站,Qilongxing Railway Station,29.2325,106.431944444,,,,
Q10864847,万乐站,Wanle Railway Station,45.883147,126.457168,,,,
Q10864988,万家屯站,Wanjiatun Railway Station,40.04132,119.863761,,,,
Q10865024,万山站,Wanshan Railway Station,44.999471,128.267694,,,,
Q10865057,万庄站,Wanzhuang Railway Station,39.57343985,116.59484339,,,,
Q10865066,万德站,Wande Railway Station,36.33814,116.92298,,,,
Q10865100,万水泉南站,Wanshuiquannan Railway Station,40.5784,109.8904,,,,
Q10865157,万能站,Wanneng Railway Station,26.401466,117.833572,,,,
Q10865219,峡山站,Xiashan Railway Station,36.522997,119.528017,,,,
Q10865340,三元坝站,Sanyuanba Railway Station,28.494049,106.833397,,,,
Q10865371,三关口站,Sanguankou Railway Station,35.6648,106.39188,,,,
Q10865425,三十家站,Sanshijia Railway Station,41.012618,119.047958,,,,
Q10865453,三原站,Sanyuan Railway Station,34.606487293,108.943017954,,,,
Q10865491,三台站,Santai Railway Station,41.948838,123.154206,,,,
Q10865573,三和車站,Sanhe Station,22.6758,121.039,1988-01-01,1997-01-01,1988-01-01,1997-10-01
Q10865577,三唐站,Santang Railway Station,37.261804,116.386106,,,,
Q10865636,三坑車站,Sankeng railway station,25.1229,121.742,2003-01-01,,2003-05-09,
Q10865645,三坪站,Sanping Railway Station,43.91523092,87.31406604,,,,
Q10865654,三埤車站,Sanpi Station,22.8326,120.279,1953-01-01,,1953-03-01,
Q10865660,三堂集站,Santangji Railway Station,33.33888889,115.81555556,,,,
Q10865661,三堆子站,Sanduizi Railway Station,26.5959958,101.8253569,,,,
Q10865674,三塊厝車站,Sankuaicuo Station,22.6389,120.294,2018-01-01,,2018-10-14,
Q10896112,凤凰山站,Fenghuangshan Railway Station,26.26805556,104.15333333,,,,
Q10896138,凤凰站,Fenghuang Railway Station,23.926547222,109.279488888,,,,
Q10896186,凤台站,Fengtai Railway Station,32.760559,116.723463,,,,
Q10896184,凤县站,Fengxian Railway Station,33.906841666,106.503011111,,,,
Q19851797,云盘站,Yunpan Railway Station,26.680481,113.5385638,,,,
Q19851802,五通站,Wutong Railway Station,25.37638889,110.08569444,,,,
Q19851804,井冈山站,Jinggangshan Railway Station,26.731009,114.292525,2007-01-01,,2007-04-18,
Q19851823,从江站,Congjiang Railway Station,25.91194444,109.11013889,2014-01-01,,2014-12-26,
Q19851896,兰考南站,Lankao South railway station,34.771944444,114.818333333,2016-01-01,,2016-09-10,
Q19851897,兴义站,Xingyi Railway Station,25.166354,104.987382,,,,
Q19851907,册亨站,Ceheng Railway Station,24.91771,105.57203,,,,
Q19851912,山丹马场站,Shandanmachang Railway Station,38.0940962,101.20409795,,,,
Q19851917,凯里站,Kaili Railway Station,26.606334,107.972357,1972-01-01,,1972-07-01,
Q19851984,南丰站,Nanfeng Railway Station,27.2894082,116.5973746,2013-01-01,,2013-09-26,
Q19851994,南充东站,Nanchongdong Railway Station,30.846696,106.167268,,,,
Q19852040,双清站,Shuangqing Railway Station,27.26170833,111.53401389,1966-01-01,,1966-01-01,
Q19852041,双溪站,Shuangxi Railway Station,29.65256111,106.73844444,,,,
Q19852045,古东站,Godong Railway Station,37.92083333,112.225,,,,
Q19852108,吐哈站,Tuha Railway Station,43.05984459,90.52939832,,,,
Q19852109,吐鲁番北站,Turpan North railway station,43.02138889,89.10791667,2014-01-01,,2014-11-16,
Q19852165,嘉峪关南站,Jiayuguan South railway station,39.716641666,98.309319444,2014-01-01,,2014-12-26,
Q19852198,土堂站,Tutang Railway Station,37.99444444,112.43305556,,,,
Q19852211,垫江站,Dianjiang Railway Station,30.3071,107.3737,2016-01-01,,2016-11-28,
Q19852258,大河沿站,Daheyan Railway Station,43.129346,88.795563,,,,
Q19852262,大红门站,Dahongmen Railway Station,39.827557,116.374357,1907-01-01,,1907-01-01,
Q19852271,大通西站,Datongxi Railway Station,36.96596389,101.67180833,,,,
Q19852369,宋城路站,Songchenglu railway station,34.785,114.2842,2014-01-01,,2014-12-28,
Q19852382,定边站,Dingbian Railway Station,37.561388888,107.573055555,2011-01-01,,2011-01-11,
Q19852385,兴山站,Xingshan railway station,31.33461,110.75412,,,,
Q19852401,宾阳站,Binyang Railway Station,23.21666718,109.08555603,,,,
Q17008103,武夷山北站,Wuyishanbei Railway Station,27.77944444,118.03972222,2015-01-01,,2015-06-28,
Q17012632,七甸站,Qidian Railway Station,24.933900418,102.978730672,,,,
Q17012639,七道桥站,Qidaoqiao Railway Station,39.52388889,118.07111111,,,,
Q17012861,三水站,Sanshui Railway Station,23.162331,112.883221,,,,
Q17012872,三水西站,Sanshui West Railway Station,23.19256,112.847498,,,,
Q17012891,三甲站,Sanjia Railway Station,22.02835,111.50471,,,,
Q17012955,上万站,Shangwan Railway Station,39.82138889,116.03861111,1973-01-01,,1973-01-01,
Q17013496,东安站,Dong'an Railway Station,26.4018,111.3046,1938-01-01,,1938-01-01,
Q17013510,东戴河站,Dongdaihe Railway Station,40.040727,119.841213,2014-01-01,,2014-02-25,
Q17013555,东胜西站,Dongshengxi Railway Station,39.72339444,109.87203611,2013-01-01,,2013-10-18,
Q17014930,中寨站,Zhongzhai Railway Station,24.771962746,104.194356702,,,,
Q17015181,临江镇站,Linjiang Town,28.00342,115.38919,,,,
Q17015198,临汾西站,Linfen West railway station,36.10166667,111.45944444,2014-01-01,,2014-07-01,
Q17015340,乌北站,Urumqi North Railway Station,43.877637,87.472966,1965-01-01,,1965-06-01,
Q17015359,乌山站,Wushan Railway Station,28.308859,112.741453,1997-01-01,,1997-01-01,
Q17015452,乌鲁木齐站,Ürümqi railway station,43.839391666,87.526333333,2016-01-01,,2016-07-01,
Q17015596,乐善村站,Leshancun Railway Station,25.026438366,103.149375388,,,,
Q17015616,乐坝站,Leba Railway Station,32.25922,106.681575,,,,
Q17015661,乐都站,Ledu Railway Station,36.476276,102.433098,,,,
Q17015709,九三站,Jiusan Railway Station,48.879699138,125.249016027,,,,
Q10872687,中固站,Zhonggu Railway Station,42.437647783,123.998746793,,,,
Q10874898,中垾站,Zhonghan Railway Station,31.666658,117.75375,,,,
Q10874921,中堡站,Zhongbao Railway Station,36.817051603,103.208127233,,,,
Q10875115,中央號誌站,Central Signal Station,22.2751,120.743,1992-01-01,,1992-10-05,
Q10875150,中宁南站,Zhongning South Railway Station,37.33479,105.61264,,,,
Q10875621,中方站,Zhongfang Railway Station,27.397963,109.941707,,,,
Q10875853,中牟站,Zhongmu railway station,34.7101,114.0263,1959-01-01,,1959-01-01,
Q10876860,丰乐站,Fengle Railway Station,31.617372,117.140992,,,,
Q10876885,丰南站,Fengnan Railway Station,39.5725,118.09027778,,,,
Q10876902,丰城南站,Fengchengnan Railway Station,28.07166667,115.75583333,,,,
Q10876937,丰广站,Fengguang railway station,44.2491,126.7086,1960-01-01,,1960-01-01,
Q10876959,丰水村站,Fengshuicun Railway Station,36.459836,103.983332,,,,
Q10877060,临川站,Linchuan Railway Station,27.9631,116.25,1965-01-01,,1965-11-01,
Q10877086,临汝镇站,Linruzhen Railway Station,34.266833,112.619203,,,,
Q10877096,临江场站,Linjiangchang Railway Station,29.233327,105.946516,1952-01-01,,1952-01-01,
Q10877127,临江门站,Linjiangmen Station,29.561,106.5712,2005-01-01,,2005-06-18,
Q10877153,临河站,Linhe Railway Station,40.74292222,107.42930556,1957-01-01,,1957-01-01,
Q10877169,临洺关站,Linmingguan Railway Station,36.777048143,114.478498923,,,,
Q10877173,临海站,Linhai railway station,28.88294722,121.24294722,,,,
Q10877179,临淄站,Linzi Railway Station,36.80433333,118.302625,,,,
Q10877189,临清站,Linqing Railway Station,36.84166667,115.73194444,1996-01-01,,1996-01-01,
Q10877207,临湘站,Linxiang Railway Station,29.477222,113.478056,,,,
Q10877215,临潼站,Lintong Railway Station,34.38972222,109.2075,1934-01-01,,1934-01-01,
Q10877225,临西站,Linxi Railway Station,36.9275,115.70805556,1996-01-01,,1996-01-01,
Q16690569,牛头山站,Niutoushan Railway Station,31.07034,119.5571,,,,
Q16690601,王岗站,Wanggang Railway Station,45.669051,126.538606,1904-01-01,,1904-01-01,
Q16690610,王楼站,Wanglou Railway Station,34.0075,115.785,,,,
Q16690613,王渠站,Wangqu Station,39.81833333,111.35611111,1993-01-01,,1993-01-01,
Q16690623,瓦窑站,Wayao Railway Station,34.37696,118.22365,,,,
Q16690644,田水井站,Tianshuijing Railway Station,35.18111111,115.5175,1996-01-01,,1996-01-01,
Q16690650,留客站,Liuke Railway Station,36.96083333,114.49555556,,,,
Q16690685,盐城北站,Yanchengbei Railway Station,33.450242,120.097657,,,,
Q16690688,盐城站,Yancheng Railway Station,33.374721,120.17952,2019-01-01,,2019-12-15,
Q16690700,石佛站,Shilo railway station,36.23305556,115.83888889,1996-01-01,,1996-01-01,
Q16690712,石嘴山南站,Shizuishan South Railway Station,38.915332,106.417688,2013-01-01,,2013-12-28,
Q16690729,石砻站,Shilong Railway Station,24.985384,118.486443,,,,
Q16690755,磁县站,Cixian railway station,36.36027778,114.37206944,1904-01-01,,1904-01-01,
Q16690778,祥云西站,Xiangyunxi Railway Station,25.473154,100.544371,,,,
Q16690802,精河站,Jinghe Railway Station,44.635,83.0225,1990-01-01,,1990-01-01,
Q16690825,红安站,Hong'an Railway Station,31.005872222,114.626763888,1996-01-01,,1996-01-01,
Q16690852,统军庄站,Tongjunzhuang Railway Station,40.34149,116.749645,,,,
Q16690857,缸房夭站,Gangfangyao Railway Station,40.40227778,112.28986111,1993-01-01,,1993-01-01,
Q16690863,罗铺站,Luopu Station,31.26861111,114.88694444,1996-01-01,,1996-01-01,
Q16690891,聊城北站,Liaochengbei Railway Station,36.50166667,115.92611111,,,,
Q16690894,肃宁站,Suning Railway Station,38.4141592,115.8447707,1996-01-01,,1996-01-01,
Q16690925,火龙岗站,Huolonggang Railway Station,31.257087,118.395809,,,,
Q16690928,芦芝站,Luzhi Railway Station,25.279891,117.458277,,,,
Q16690977,营盘上站,Yingpanshang Railway Station,26.54527778,115.24166667,,,,
Q16690993,蓝口站,Lankou Railway Station,23.95638889,115.05861111,,,,
Q27826914,珲春南站,Hunchunnan Railway Station,42.815277777,130.393055555,1997-01-01,,1997-01-01,
Q27831922,枫岭头站,Fenglingtou Railway Station,28.462404,117.849014,,,,
Q27831938,坑口站,Kengkou Railway Station,28.44472,117.777652,,,,
Q27831942,上海东站,Shanghai East railway station,31.124341,121.773103,,,,
Q27847079,大岗站,Dagang Railway Station,28.170555555,116.143611111,1965-01-01,,1965-11-01,
Q27847752,崇仁站,Chongren Railway Station,27.7771871,116.0537362,1965-01-01,,1965-11-01,
Q27861623,新街站,Xinjie Railway Station,39.276329,109.835336,2010-01-01,,2010-10-31,
Q27861667,里澜城站,Lilancheng Railway Station,39.190833333,116.690277777,1996-01-01,,1996-01-01,
Q27861664,汊沽港站,Chagugang Railway Station,39.234722222,116.950833333,1996-01-01,,1996-01-01,
Q27861665,双口站,Shuangkou Railway Station,39.272222222,117.035555555,1996-01-01,,1996-01-01,
Q27861674,永清站,Yongqing Railway Station,39.185,116.570555555,1996-01-01,,1996-01-01,
Q27863281,广水站,Guangshui railway station,31.633807,114.031134,2007-01-01,,2007-03-26,
Q27863284,获嘉站,Huojia Railway Station,35.256388888,113.643055555,,,,
Q27881818,揭阳南站,Jieyangnan Railway Station,23.572884,116.365123,,,,
Q27882667,叶集站,Yeji Railway Station,31.836218668,115.932266203,,,,
Q27882743,雷麻店站,Leima Railway Station,31.789671,117.027533,2003-01-01,,2003-01-01,http://www.wikidata.org/.well-known/genid/0df00e4d47a8ffabd168a8a955b3a9e0
Q27882748,长安集站,Chang'anji Railway Station,31.78888,117.12411,2003-01-01,,2003-01-01,
Q27882755,商城站,Shangcheng Railway Station,31.955633333,115.436991666,,,,
Q27886951,新邱站,Xinqiu Railway Station,42.08701,121.79171,,,,
Q27887000,白河站,Baihe Railway Station,42.450056,128.125,1973-01-01,,1973-01-01,
Q27887006,包头南站,Baotounan Railway Station,40.560045,109.780545,2010-01-01,,2010-01-01,
Q27895367,文水站,Wenshui railway station,37.438473,112.071492,2011-01-01,,2011-01-11,
Q27895364,交城站,Jiaocheng railway station,37.520326,112.189497,,,,
Q27895398,清徐站,Qingxu railway station,37.556635,112.307032,,,,
Q27901966,东明县站,Dongmingxian railway station,35.268333333,115.086388888,,,,
Q27909958,山阴站,Shanyin Railway Station,39.465555555,112.934277777,,,,
Q27910015,前进镇站,Qianjinzhen Railway Station,47.541374,133.116511,,,,
Q27943065,旬阳站,Xunyang Railway Station,32.837936111,109.348125,,,,
Q27943284,南曹站,Nancao railway station,34.679232,113.784629,2015-01-01,,2015-12-31,
Q11079372,敦煌站,Dunhuang Railway Station,40.1678,94.7835,2006-01-01,,2006-01-01,
Q11079705,文安站,Wen'an Railway Station,38.88361111,116.32833333,1996-01-01,,1996-01-01,
Q11079709,文官屯站,Wenguantun Railway Station,41.879909,123.470816,,,,
Q11080617,斜桥站,Xieqiao Railway Station,30.490722,120.57075,,,,
Q11080624,斜河涧站,Xiehejian Railway Station,39.971565,116.058967,,,,
Q11080993,新丰镇站,Xinfengzhen Railway Station,34.42638889,109.25222222,,,,
Q11081010,新乐站,Xinle Railway Station,38.34444427,114.68888855,1902-01-01,,1902-01-01,
Q11081022,新九站站,Xinjiuzhan railway station,43.95296,126.45634,,,,
Q11081027,新乡北站,Xinxiangbei Railway Station,35.39159167,113.91577778,,,,
Q11081034,新乡站,Xinxiang railway station,35.30608611,113.85927222,1905-01-01,,1905-01-01,
Q11081090,新保安站,Xinbaoan railway station,40.4386,115.425,,,,
Q11081222,新凤凰站,Xinfenghuang Railway Station,28.048918856,109.729213672,,,,
Q11081220,新凉站,Xinliang Railway Station,28.243322,102.524595,,,,
Q11081697,新县站,Xinxian Railway Station,31.64472222,114.88388889,1996-01-01,,1996-01-01,
Q11081728,新台子站,Xintaizi Railway Station,42.127708238,123.606613207,,,,
Q11081770,新哨站,Xinshao Railway Station,25.37894,100.85813,,,,
Q11081798,新固镇站,Xinguzhen Railway Station,36.635530555,113.977822222,,,,
Q11081867,新场站,Xinchang Railway Station,28.294778,106.838361,,,,
Q11081927,新城子站,Xinchengzi Railway Station,42.051611545,123.507542123,,,,
Q11082161,新天站,Xintian Railway Station,51.210745666,124.206562722,,,,
Q11082215,新安县站,Xin'anxian railway station,34.7193,112.148,1915-01-01,,1915-01-01,
Q11082218,新安圩站,Xin'anxu Railway Station,21.65673,110.41605,,,,
Q11082221,新安店站,Xin'andian Railway Station,32.62083333,114.03694444,,,,
Q11082227,新安村站,Xin'ancun Railway Station,38.22611111,114.6175,1902-01-01,,1902-01-01,
Q11082236,新安江站,Xin'anjiang Railway Station,29.46437222,119.25828333,,,,
Q11082279,新安镇站,Xin'anzhen Railway Station,29.666537,111.485262,,,,
Q11082353,新屋站,Xinwu Railway Station,23.068217,114.318132,,,,
Q11082374,新山村站,Xinshancun station,29.4746,106.4723,2005-01-01,,2005-06-18,
Q28413625,蒲城东站,Pucheng East Railway Station,34.989564,109.604114,2011-01-01,,2011-01-11,
Q28413770,阿克苏站,Aksu Railway Station,41.1443961,80.3073677,1998-01-01,,1998-12-01,
Q28413915,额济纳站,Ejina Railway Station,41.896666666,101.031666666,,,,
Q28414006,淮城站,Huaicheng Railway Station,33.551666666,119.167777777,,,,
Q28414009,扬州东站,Yangzhou East Railway Station,32.40708,119.522674,2020-01-01,,2020-12-11,
Q28414447,舊臺中車站,Taichung Station (1917-2016),24.13677778,120.685,,,,
Q28414851,闻喜站,Wenxi Railway Station,35.356427777,111.210019444,,,,
Q28414885,乾县站,Qianxian railway station,34.506226,108.273193,,,,
Q28415066,沥林北站,Lilinbei Railway Station,22.98192778,114.22487222,,,,
Q28415067,陈江南站,Chenjiangnan Railway Station,23.008704,114.321906,,,,
Q28415070,云东海站,Yundonghai Railway Station,23.22053056,112.84058056,2016-01-01,,2016-03-30,
Q28415071,狮山北站,Shishanbei Railway Station,23.15638333,112.96602778,2016-01-01,,2016-03-30,
Q28415068,西湖東站,Xihudong Railway Station,23.09026111,114.39638056,2016-01-01,,2016-03-30,
Q28415074,孟庄站,Mengzhuang railway station,34.587,113.8368,2015-01-01,,2015-12-31,
Q28415072,狮山站,Shishan Railway Station,23.12526944,112.97874167,2016-01-01,,2016-03-30,
Q28415073,三水北站,Sanshuibei Railway Station,23.18744444,112.91361389,2016-01-01,,2016-03-30,
Q28415078,青白江东站,Qingbaijiangdong Railway Station,30.89661111,104.223475,,,,
Q28415079,白马井站,Baimajing railway station,19.659955555,109.249916666,2015-01-01,,2015-12-30,
Q28415077,罗江东站,Luojiangdong Railway Station,31.306225,104.532175,,,,
Q28415080,银滩站,Yintan railway station,19.791683333,109.485336111,,,,
Q10884143,付楼站,Fulou Railway Station,36.35805556,115.8775,,,,
Q10884232,仙塘站,Xiantang Railway Station,23.80666667,114.74666667,,,,
Q10884287,仙店站,Xiandian Railway Station,27.555679,117.985222,,,,
Q10884296,仙林站,Xianlin railway station,32.12505556,118.90728611,,,,
Q10884414,代家坝站,Daijiaba Railway Station,33.01103,106.16046,,,,
Q10884431,代湾站,Daiwan Railway Station,29.314281,103.458266,,,,
Q10884617,任丘站,Renqiu Railway Station,38.69305556,116.13888889,,,,
Q10884737,任祥屯站,Renxiangtun Railway Station,35.68277778,115.92138889,,,,
Q10884842,伊列克得站,Yiliekede Railway Station,48.8460163,121.5883427,,,,
Q10884941,伊图里河站,Yitulihe Railway Station,50.627514,121.544722,,,,
Q10884962,伊尔施站,Yiershi Railway Station,47.289937996,119.841383637,,,,
Q10884963,伊尹站,Yiyin Railway Station,34.2725,115.73819444,,,,
Q10884988,伊拉哈站,Yilaha Railway Station,48.820012982,125.159546302,,,,
Q10885024,伊林站,Yilin Railway Station,44.5983,130.3462,2016-01-01,2015-01-01,2016-07-04,2015-01-01
Q10885223,伍明站,Wuming Railway Station,33.05444444,115.8525,,,,
Q10885313,伏牛溪站,Funiuxi Railway Station,29.40005,106.467986,1952-01-01,,1952-01-01,
Q10885443,会同站,Huitong Railway Station,26.88555556,109.72777778,,,,
Q10885687,伯阳站,Boyang Railway Station,34.55916667,106.04638889,,2024-01-01,,2024-01-18
Q10885858,低窝铺站,Diwopu Railway Station,40.1428,97.2404,,,,
Q10886155,何寨站,Hezhai Railway Station,34.4970114,109.3201306,,,,
Q10886460,佗城站,Tuocheng Railway Station,24.06972222,115.17611111,,,,
Q10886527,余姚站,Yuyao Railway Station,30.056693,121.156815,,,,
Q10886543,余家湾站,Yujiawan Railway Station,30.505382,114.297795,,,,
Q10886708,佛图关站,Fotuguan station,29.552,106.5277,2005-01-01,,2005-06-18,
Q10886976,佳冬車站,Jiadong railway station,22.4139,120.547,1940-01-01,,1940-07-19,
Q17026970,耒阳站,Leiyang Railway Station,26.407821,112.817567,,,,
Q17027055,耿坡站,Gengpo Railway Station,32.250915,112.131034,,,,
Q17027059,梅州站,Meizhou Railway Station,24.26138889,116.12638889,,,,
Q17027068,梧州南站,Wuzhounan Railway Station,23.396055,111.217343,,,,
Q17027115,聂河站,Niehe Railway Station,52.758583333,123.559861111,,,,
Q17027130,鄢棚站,Yanpeng Railway Station,23.3844152,103.1545066,,,,
Q17027161,联合乡站,Lianhexiang Railway Station,28.274768,102.465332,,,,
Q17027182,王瞳站,Wangtong Railway Station,37.54,116.15722222,1940-01-01,,1940-01-01,
Q17027208,豆庄站,Douzhuang Railway Station,36.729863888,113.840927777,,,,
Q17027236,豆罗站,Douluo Railway Station,38.305532,112.694952,,,,
Q17027933,舒兰站,Shulan railway station,44.40576,126.94845,1933-01-01,,1933-01-01,
Q17027951,舒城站,Shucheng Railway Station,31.51106,117.154279,,,,
Q17027999,钟家村站,Zhongjiacun Railway Station,34.823030555,109.464088888,,,,
Q17028053,柯坦站,Ketan Railway Station,31.241693,117.134321,,,,
Q17028107,舵落口站,Duoluokou Railway Station,30.60583333,114.1233333,1958-01-01,,1958-01-01,
Q17028129,钦州东站,Qinzhoudong Railway Station,21.98258056,108.66496944,2014-01-01,,2014-01-18,
Q17028137,艮山口站,Genshankou Railway Station,26.637003979,109.691143291,,,,
Q17028158,艮山门站,Genshanmen Railway Station,30.285,120.18083333,,,,
Q17028200,钱坂站,Qianban Railway Station,25.419089,117.432617,,,,
Q17028210,良村站,Liangcun Railway Station,38.04083333,114.67166667,1940-01-01,,1940-01-01,
Q17028245,良田站,Liangtian Railway Station,25.63016389,113.02687778,,,,
Q17028300,青县站,Qingxian Railway Station,38.576955447,116.83263204,,,,
Q17028333,海城西站,Haicheng West railway station,40.912898,122.653881,2012-01-01,,2012-12-01,
Q17028353,铁关村站,Tieguancun Railway Station,27.679143,117.11082,,,,
Q17028422,海林站,Hailin Station,44.5648,129.3805,,,,
Q17028433,水坑站,Shuikeng Railway Station,23.19958,112.56469,,,,
Q17028459,铁山站,Tieshan Railway Station,30.202755,114.884693,1958-01-01,,1958-01-01,
Q17028474,永丰营站,Yongfengying Railway Station,24.975574477,103.062859078,,,,
Q28060449,玉山站,Yushan Railway Station,28.663325,118.231338,,,,
Q28064600,万年站,Wannian Railway Station,28.688333333,117.074722222,,,,
Q28064623,盘州站,Panzhou railway station,25.794538,104.565861,2016-01-01,,2016-12-28,
Q28064621,普安县站,Pu'anxian railway station,25.806357,104.868661,,,,
Q28064624,关岭站,Guanling railway station,25.9669,105.5233,,,,
Q28067228,普者黑站,Puzhehei Railway Station,23.971275,104.17725,,,,
Q28067247,珠琳站,Zhulin Railway Station,23.968118,104.625385,,,,
Q28067278,广南县站,Guangnanxian Railway Station,24.036854,105.049584,,,,
Q28067331,弥勒站,Mile Railway Station,24.337462,103.409216,,,,
Q28067355,石林西站,Shilinxi Railway Station,24.659568,103.240642,,,,
Q28073525,慈义站,Ciyi Railway Station,29.138611111,117.090833333,,,,
Q28079683,田林站,Tianlin Railway Station,24.288107,106.230927,,,,
Q28083672,画桥站,Huaqiao Railway Station,28.516111111,117.039166666,,,,
Q28092274,清水县站,Qingshuixian Railway Station,34.752175,106.102507,,,,
Q28111273,叶城站,Yecheng Railway Station,37.893197,77.470931,2011-01-01,,2011-06-20,
Q28122503,冷水江东站,Lengshuijiangdong Railway Station,27.661639,111.461466,,,,
Q28122500,泗水站,Sishui Railway Station,35.636324,117.255605,,,,
Q28122506,莒南站,Junan Railway Station,35.184166666,118.841944444,,,,
Q28122536,葛家店站,Gejiadian Railway Station,28.589166666,117.072222222,,,,
Q28122555,莒县站,Juxian Railway Station,35.65199,118.835033,,,,
Q28125739,硬石岭站,Yingshiling Railway Station,28.449498,117.073831,,,,
Q28133295,广通北站,Guangtongbei Railway Station,25.167090163,101.763570751,2014-01-01,,2014-01-16,
Q11101436,杨柳青站,Yangliuqing Railway Station,39.141408,116.996061,,,,
Q11101652,杨楼站,Yanglou Railway Station,34.331678,116.849324,,,,
Q11101848,杨漩站,Yangxuan Railway Station,29.305345,103.399033,,,,
Q11102243,杨陵站,Yangling railway station,34.2703,108.0739,1936-01-01,,1936-01-01,
Q18384116,库尔勒站,Korla Railway Station,41.745665,86.19273,1979-01-01,,1979-01-01,
Q18651638,公主岭南站,Gongzhuling South railway station,43.4708,124.81,2012-01-01,,2012-12-01,
Q18651970,双丰站,Shuangfeng Railway Station,46.972257,127.754227,1941-01-01,,1941-11-01,
Q16691014,蘑菇滩站,Mogutan Railway Station,44.755441,82.837291,,,,
Q16691030,衡水西站,Hengshuixi Railway Station,37.75222222,115.63888889,,,,
Q16691047,西张店站,Xizhangdian Station,31.43055556,114.89083333,1996-01-01,,1996-01-01,
Q16691066,谢岗站,Xiegang Railway Station,22.96222222,114.16361111,,,,
Q16691082,赣县站,Ganxian Railway Station,25.95833333,115.11861111,,,,
Q16691087,赣州南站,Ganzhounan Railway Station,25.75444444,114.88055556,,,,
Q16691084,赣州东站,Ganzhoudong Railway Station,25.87111092,115.0,,,,
Q16691090,赤壁站,Chibi Railway Station,29.72416687,113.92449951,,,,
Q16691094,赤木岭站,Chimuling Railway Station,25.17005857,101.705372376,,,,
Q16691111,辛中驿站,Xinzhongyi Railway Station,38.59694444,116.07388889,,,,
Q16691153,邢家村站,Xingjiacun Railway Station,37.79777778,115.61944444,1996-01-01,,1996-01-01,
Q16691156,那林桃荄站,Nalintaohai Railway Station,40.0252564,106.7784291,,,,
Q16691168,邯郸站,Handan railway station,36.601671,114.470017,1904-01-01,,1904-01-01,
Q16691189,醪桥站,Laoqiao Railway Station,27.28277778,115.14583333,,,,
Q16691219,钱粮桥站,Qianliangqiao Railway Station,25.120829043,101.397940744,,,,
Q16691226,铁石口站,Tieshikou Railway Station,25.18083333,114.91861111,,,,
Q16691229,铜仁站,Tongren Railway Station,27.7431,109.20015278,,,,
Q16691235,铜山站,Tongshan Railway Station,34.284588,117.111574,,,,
Q16691243,长兴南站,Changxingnan Railway Station,30.99194444,119.90055556,,,,
Q16691246,长冲站,Changchong Railway Station,25.35706,100.95593,,,,
Q16691249,长寿站,Changshou Railway Station,29.791894,106.962121,,,,
Q16691274,阜南站,Funan Railway Station,32.64055556,115.54861111,,,,
Q16691277,阜宁站,Funing Railway Station,33.596327,119.611891,,,,
Q16691283,阳谷站,Yanggu Railway Station,36.10138889,115.80388889,1996-01-01,,1996-01-01,
Q11076574,抚州站,Fuzhou railway station,27.9218,116.349,2013-01-01,,2013-09-26,
